web-scraper-order,web-scraper-start-url,linkgetter,linkgetter-href,MarkaAdi,Modeladi,Renk,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Model_Yili,Kasa_Tipi,Konfor Group,Rehin_Durum,Haciz_Durum,Tsi(Turbo Supercharger Injection),Yakit,Sanziman,Max_Güc,Garanti,Aktarma,Konum_detay,Konum_sehir,Fiyat
"1669752919-1680","https://dod.com.tr/arac-arama?page=18","Skoda Fabia","https://dod.com.tr/arac-detay/Skoda/Fabia/223800169","Skoda","Fabia","Mavi","186 Km/h","160","3","45","5.9","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","95 Hp","DS Garantisi","Önden Çekiş","Özaltın","Kayseri","530.000₺"
"1669752927-1681","https://dod.com.tr/arac-arama?page=18","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/222000220","Skoda","Scala","Açık Gri","202 Km/h","200","3","50","5.9","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Spoiler - S Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Turkuaz Otomotiv","Denizli","580.000₺"
"1669752945-1682","https://dod.com.tr/arac-arama?page=17","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/223428996","Skoda","Scala","Mavi","202 Km/h","200","3","50","5.9","12","[{""Guvenlik Group"":""Güvenlik Donanımları""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Avek A.Ş.","İstanbul","624.500₺"
"1669752953-1683","https://dod.com.tr/arac-arama?page=17","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/223431790","Skoda","Scala","Gri","202 Km/h","200","3","50","5.9","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Spoiler - S Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Avek Çanakkale","Çanakkale","624.500₺"
"1669752965-1684","https://dod.com.tr/arac-arama?page=17","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/223429165","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669752974-1685","https://dod.com.tr/arac-arama?page=17","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/220101280","Skoda","Scala","Kırmızı","202 Km/h","200","3","50","5.9","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları4 Hoparlör - 4HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","Garantisiz","Önden Çekiş","Aykan Adana","Adana","630.000₺"
"1669752982-1686","https://dod.com.tr/arac-arama?page=17","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/220101251","Skoda","Scala","Beyaz","202 Km/h","200","3","50","5.9","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları4 Hoparlör - 4HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Aykan Adana","Adana","635.000₺"
"1669752991-1687","https://dod.com.tr/arac-arama?page=17","Skoda Scala","https://dod.com.tr/arac-detay/Skoda/Scala/220100990","Skoda","Scala","Gri","202 Km/h","200","3","50","5.9","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Spoiler - S Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Aykan Kayseri","Kayseri","635.000₺"
"1669752999-1688","https://dod.com.tr/arac-arama?page=17","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/223500835","Skoda","Kamiq","Mavi","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Vosmer Bornova","İzmir","705.000₺"
"1669753007-1689","https://dod.com.tr/arac-arama?page=17","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/223430899","Skoda","Kamiq","Beyaz","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Erya","İstanbul","719.900₺"
"1669753016-1690","https://dod.com.tr/arac-arama?page=17","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/221700197","Skoda","Kamiq","Mavi","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Avek Çanakkale","Çanakkale","725.900₺"
"1669753024-1691","https://dod.com.tr/arac-arama?page=17","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/223432054","Skoda","Kamiq","Beyaz","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Avek Çanakkale","Çanakkale","725.900₺"
"1669753032-1692","https://dod.com.tr/arac-arama?page=17","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/225900288","Skoda","Kamiq","Mavi","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Yüncüler","Tekirdağ","729.000₺"
"1669753041-1693","https://dod.com.tr/arac-arama?page=17","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/223428863","Skoda","Kamiq","Yarış Mavisi","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","DOD City Esenyurt","İstanbul","740.000₺"
"1669753058-1694","https://dod.com.tr/arac-arama?page=16","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/220601219","Skoda","Kamiq","Yarış Mavisi","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Doğuş Oto Maslak","İstanbul","745.000₺"
"1669753066-1695","https://dod.com.tr/arac-arama?page=16","Skoda Kamiq","https://dod.com.tr/arac-detay/Skoda/Kamiq/223800235","Skoda","Kamiq","Mavi","198 Km/h","200","3","50","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Anahtarsız Sistem - KG Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıYolcu Hava Yastığı""}]","2021","Arazi aracı","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Port Bagaj - PB Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Özaltın","Kayseri","747.000₺"
"1669753075-1696","https://dod.com.tr/arac-arama?page=16","Skoda Octavia","https://dod.com.tr/arac-detay/Skoda/Octavia/223432235","Skoda","Octavia","Beyaz","208 Km/h","200","3","45","5.1","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","DOD City Esenyurt","İstanbul","747.000₺"
"1669753084-1697","https://dod.com.tr/arac-arama?page=16","Skoda Octavia","https://dod.com.tr/arac-detay/Skoda/Octavia/223432513","Skoda","Octavia","Mavi","208 Km/h","200","3","45","3.7","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Far Yıkama - FY Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Avek A.Ş.","İstanbul","769.900₺"
"1669753092-1698","https://dod.com.tr/arac-arama?page=16","Skoda Octavia","https://dod.com.tr/arac-detay/Skoda/Octavia/220100730","Skoda","Octavia","Aytozu Gri","208 Km/h","200","3","45","5.1","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2021","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHız Sabitleyici - CC Hidrolik Direksiyon - HD Sesli Kumanda Sistemi - SKSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","DS Garantisi","Önden Çekiş","Aykan Adana","Adana","845.000₺"
